category,category_reason,business_name,legal_name,abn,head_office,website,registration_status,registered_until,registration_groups,has_nt_presence,has_darwin_presence,nt_outlets,darwin_outlets,outlet_phone,source_url
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TRUELINK COMMUNITY SERVICES PTY LTD,TRUELINK COMMUNITY SERVICES PTY LTD,97631869942,"YARRAWONGA, NT, 0830, AU",https://www.truelinkcommunityservices.com.au,Approved,04 November 2027,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,yes,"Damascene Crescent , Bellamack- SIL | LLyod Creek STA | Mcaulay Street","Damascene Crescent , Bellamack- SIL | LLyod Creek STA | Mcaulay Street",+610436527156,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Trusted Community Support Pty Ltd,Territory Care Services Pty Ltd,12673540335,"GRAY, NT, 0830, AU",https://www.tcscare.com.au,Approved,08 November 2027,Assist Access/Maintain Employ; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living,yes,yes,Mobile,Mobile,+610484128529,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Unidex Healthcare Recruitment,UNIDEX CONSULTING PTY LTD,22097510926,"SOUTHPORT, QLD, 4215, AU",https://www.unidexhealthcare.com.au,Approved,18 February 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Ex Phys Pers Training; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Supported Independent Living",yes,yes,"Unidex Healthcare - Darwin, 25 Parap Road, PARAP, NT, 0820, AU","Unidex Healthcare - Darwin, 25 Parap Road, PARAP, NT, 0820, AU",+610388770500,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Unique Care and Support Services,Unique Care and Support Services Pty Ltd,71671669122,"RAPID CREEK, NT, 0810, AU",,Approved,08 November 2027,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,yes,"Mobile, AU","Mobile, AU",+610421596955,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,UNITED NT DISABILITY SERVICES PTY LTD,UNITED NT DISABILITY SERVICES PTY LTD,15639893477,"WINNELLIE, NT, 0820, AU",https://www.unitedntds.com.au,Approved,07 February 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Household Tasks; Participate Community; Specialised Disability Accommodation; Supported Independent Living",yes,yes,"SIL- 13 Furnell Crescent Malak, 13 Furnell Crescent, MALAK, NT, 0812, AU | UNIVA Disability Services-QLD Headoffice, 10 Ruiz Court, AUGUSTINE HEIGHTS, QLD, 4300, AU | SIL house-43 Bailey Circuit Driver, 43 Bailey Circuit, DRIVER, NT, 0830, AU | United NT Disability, PO BOX 1896, PALMERSTON, NT, 0831, AU | SIL-60 Langton Road, AU | SIL 6 Blacktop Street Zuccoli, 6 Blacktop Street, ZUCCOLI, NT, 0832, AU | SIL-12 Banksia Street, 12 Banksia Street, ZUCCOLI, NT, 0832, AU | 26 Tahoe Street-Logan Reserve SIL House, 26 Tahoe Street, LOGAN RESERVE, QLD, 4133, AU","SIL- 13 Furnell Crescent Malak, 13 Furnell Crescent, MALAK, NT, 0812, AU | UNIVA Disability Services-QLD Headoffice, 10 Ruiz Court, AUGUSTINE HEIGHTS, QLD, 4300, AU | SIL house-43 Bailey Circuit Driver, 43 Bailey Circuit, DRIVER, NT, 0830, AU | United NT Disability, PO BOX 1896, PALMERSTON, NT, 0831, AU | SIL-60 Langton Road, AU | SIL 6 Blacktop Street Zuccoli, 6 Blacktop Street, ZUCCOLI, NT, 0832, AU | SIL-12 Banksia Street, 12 Banksia Street, ZUCCOLI, NT, 0832, AU | 26 Tahoe Street-Logan Reserve SIL House, 26 Tahoe Street, LOGAN RESERVE, QLD, 4133, AU",+610879247095,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,UNITY IN DIVERSITY SERVICES PTY LTD,Unity in Diversity Services Pty Ltd,13661557642,"TIWI, NT, 0810, AU",,Approved,24 September 2028,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,yes,UNITY IN DIVERSITY SERVICES PTY LTD,UNITY IN DIVERSITY SERVICES PTY LTD,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,UNLIMITED COMMUNITY CARE SERVICES PTY LTD,Unlimited Community Care Services Pty Ltd,39694132271,"STUART PARK, NT, 0820, AU",,Approved,10 August 2029,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Early Childhood Supports; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Support Coordination; Therapeutic Supports",yes,yes,"UNLIMITED COMMUNITY CARE SERVICES PTY LTD, AU","UNLIMITED COMMUNITY CARE SERVICES PTY LTD, AU",+610415041241,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Veritable Pty. Ltd.,Veritable Pty. Ltd.,16630970419,"CICCONE, NT, 0870, AU",https://www.veritable.com.au,Approved,21 October 2027,"Assist-Life Stage, Transition; Behaviour Support; Support Coordination; Therapeutic Supports",yes,yes,"Veritable - Central Australia, 10 Hele Crescent, CICCONE, NT, 0870, AU | Veritable - Top End, 10 Pavonia Place, NIGHTCLIFF, NT, 0810, AU","Veritable - Top End, 10 Pavonia Place, NIGHTCLIFF, NT, 0810, AU",+610439118283,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,VITAL TIME CARE PTY LTD,VITAL TIME CARE PTY LTD,28642331959,"PALMERSTON CITY, NT, 0830, AU",https://www.vitaltimecare.com.au,Approved,14 October 2028,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,yes,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,WERISE SUPPORT PTY LTD,Werise Support Pty Ltd,67682375748,"STUART PARK / DARWIN, NT, 0820, AU",,Approved,23 April 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living",yes,yes,WeRise Support Pty Ltd,WeRise Support Pty Ltd,+610432298248,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,westlink cleaning pty ltd,Westlink Cleaning Pty Ltd,21645574385,"MILLNER, NT, 0810, AU",https://westlinkservices.com.au,Approved,13 November 2028,Household Tasks,yes,yes,Mobiler services,Mobiler services,+610416187900,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Woollybutt Specialist Services,WOOLLYBUTT INVESTMENTS PTY LTD,24644212260,"YARRAWONGA, NT, 0830, AU",https://www.woollybutt.au,Approved,21 May 2029,Behaviour Support; Therapeutic Supports,yes,yes,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,YOU ARE IMPORTANT PTY. LTD.,YOU ARE IMPORTANT PTY. LTD.,39609413550,"WOODROFFE, NT, 0830, AU",,Approved,26 September 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Supported Independent Living",yes,yes,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ABA CARE PTY LTD,Aba Care Pty Ltd,63656622963,"ZUCCOLI, NT, 0832, AU",https://www.abacare.com.au,Approved,29 November 2026,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Household Tasks; Participate Community; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ABILITY BLOOM CARE PTY LTD,Ability Bloom Care Pty Ltd,16694182404,"SADADEEN, NT, 0870, AU",,Approved,11 May 2029,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Ability Spectrum,DUAL SUPPORT PTY LTD,87640453818,"ALICE SPRINGS, NT, 0870, AU",https://www.abilityspectrum.com.au,Approved,13 December 2027,"Accommodation/Tenancy; Assist-Life Stage, Transition; Assist-Personal Activities; Daily Tasks/Shared Living; Group/Centre Activities; Participate Community; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,,"Head office, Level 1, Suite F3A, 12 Gregory Terrace, ALICE SPRINGS, NT, 0870, AU",,136100198211,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,About Homes NT,About Homes NT Pty Ltd,11156650154,"BERRIMAH, NT, 0828, AU",https://abouthomesnt.com.au/,Approved,13 November 2027,Home Modification; Specialised Disability Accommodation,yes,,"Mobile, AU",,+610407611126,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ABUNDANT LIVING COMMUNITY SERVICES,ABUNDANT LIVING NT PTY LTD,23640445889,"ARALUEN, NT, 0870, AU",https://www.abundantliving.com.au,Approved,17 February 2025,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Assistive Prod-Household Task; Comms & Info Equipment; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Ex Phys Pers Training; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Supported Independent Living",yes,,"Abundant Living Community Services Office, 11 Price Street, CICCONE, NT, 0870, AU | Active and Fitness Centre, Unit 7, 11 Price Street, CICCONE, NT, 0870, AU",,+610466313745,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ACE CARE AND COMMUNITY SERVICES PTY LTD,ACE CARE AND COMMUNITY SERVICES PTY LTD,79644673094,"MUIRHEAD, NT, 0810, AU",https://acecommunityservices.com/,Approved,10 March 2028,Assist-Travel/Transport; Hearing Equipment; Hearing Services; Household Tasks; Innov Community Participation; Plan Management,yes,,Ace care and community services | Ace care and Community Services,,+610425239456,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ACRS COMMUNITY SERVICES,Acrs Community Services Pty Ltd,80649839743,"WOOLNER, NT, 0820, AU",https://acrscommunityservices.com.au,Approved,15 July 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ACTIVE SUPPORT SERVICES SA/NT,Active Support Community Services Pty Ltd,15650186860,"ALICE SPRINGS, NT, 0870, AU",https://www.activesupportservices.com.au,Approved,17 July 2028,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,,Active Support Community Services Respite | 24 Larapinta Drive,,+610470539231,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Active2Care,Active2care Pty Ltd,66621941115,"KATHERINE, NT, 0850, AU",https://www.active2care.com.au,Approved,07 August 2028,"Accommodation/Tenancy; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ADA SUPPORT,Ada Support Pty Ltd,11652635099,"GILLEN, NT, 0870, AU",https://www.adasupport.com.au,Approved,22 April 2027,"Accommodation/Tenancy; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,Main Office,,+610431901881,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
